1, 3, 305.539924
1, 7, 310.827526
1, 5, 311.458186
1, 2, 319.971450
1, 6, 322.948103
1, 8, 324.473583
1, 1, 327.543503
1, 4, 328.504578
2, 7, 318.964665
2, 6, 326.399622
2, 8, 327.170756
1, 9, 331.574061
2, 4, 342.023658
2, 5, 343.885305
2, 3, 370.330863
2, 1, 374.961703
2, 2, 378.113584
4, 2, 324.788551
4, 3, 338.473946
3, 3, 340.232412
4, 6, 342.433734
3, 6, 343.304970
3, 2, 346.985632
4, 4, 349.013663
4, 5, 356.562338
2, 9, 361.097768
3, 7, 375.370161
3, 8, 377.642552
3, 5, 383.515799
3, 4, 386.820537
4, 1, 399.382949
3, 1, 422.670105
5, 1, 381.259439
4, 8, 389.154462
4, 9, 402.651715
5, 5, 373.957179
4, 7, 416.271406
5, 7, 337.546988
5, 6, 379.569988
5, 2, 380.973183
6, 3, 344.441996
5, 8, 346.604248
5, 3, 400.489457
5, 4, 405.895721
6, 1, 371.787165
6, 8, 314.707274
6, 2, 405.357960
7, 2, 340.315071
6, 9, 341.491927
6, 5, 341.530143
7, 3, 351.565400
6, 4, 358.981959
7, 1, 359.718327
6, 6, 360.512763
6, 7, 362.596140
7, 4, 322.157677
7, 6, 324.884741
7, 5, 333.497354
7, 7, 313.986380
7, 9, 316.749963
7, 8, 321.081830
8, 5, 322.270701
8, 3, 328.136165
8, 6, 328.307979
8, 4, 329.125875
8, 2, 330.437565
8, 7, 330.371696
8, 1, 332.224673
