1, 3, 300.434684
1, 1, 300.483017
1, 2, 300.486866
1, 5, 300.485796
1, 4, 300.533762
1, 6, 300.532482
1, 8, 300.534853
1, 7, 300.531670
1, 9, 300.480133
2, 2, 300.479822
2, 5, 300.528013
2, 1, 300.531571
2, 4, 300.530428
2, 6, 300.526889
2, 3, 300.529432
2, 8, 300.527289
2, 7, 300.579769
4, 6, 300.449634
4, 1, 300.451875
3, 8, 300.460285
3, 3, 300.507352
3, 5, 300.505676
3, 2, 300.515836
4, 3, 300.502304
2, 9, 300.520237
4, 5, 300.514737
3, 1, 300.523541
3, 7, 300.510452
3, 6, 300.507852
4, 2, 300.551094
3, 4, 300.564388
4, 4, 300.558088
4, 7, 300.405965
5, 1, 300.470505
4, 9, 300.502629
4, 8, 300.575483
5, 5, 300.479425
5, 6, 300.521080
5, 2, 300.529177
5, 4, 300.512693
5, 3, 300.575924
5, 8, 300.425023
5, 7, 300.507604
6, 2, 300.520578
6, 1, 300.545494
6, 3, 300.553704
6, 8, 300.447072
6, 7, 300.454535
6, 4, 300.474883
6, 9, 300.468417
6, 5, 300.472946
7, 2, 300.506223
6, 6, 300.507038
7, 1, 300.556678
7, 3, 300.555028
7, 6, 300.491376
7, 5, 300.506429
7, 4, 300.553098
7, 7, 300.499578
8, 4, 300.503970
8, 5, 300.500098
8, 6, 300.503327
7, 9, 300.549733
7, 8, 300.549224
8, 3, 300.550047
8, 2, 300.551253
8, 1, 300.550208
8, 7, 300.501513
