1, 3, 303.037189
1, 7, 306.238931
1, 5, 306.265686
1, 2, 312.296893
1, 8, 312.790781
1, 6, 313.976188
1, 1, 319.638898
1, 4, 319.991930
2, 7, 309.897653
2, 6, 313.522048
2, 8, 313.617812
1, 9, 318.063053
2, 5, 325.956732
2, 4, 326.185986
2, 3, 357.106181
2, 1, 367.153609
2, 2, 369.293139
4, 2, 312.509290
3, 3, 320.839630
4, 3, 320.853363
4, 6, 322.615588
3, 6, 326.860918
4, 4, 327.629458
3, 2, 331.753446
4, 5, 338.998224
2, 9, 340.697573
3, 8, 355.539713
3, 7, 355.700633
3, 5, 365.120323
3, 4, 370.577010
4, 1, 387.165053
3, 1, 411.140107
5, 1, 357.629876
4, 8, 370.721643
4, 9, 389.821052
5, 5, 351.562242
5, 6, 356.684389
5, 2, 358.577968
5, 7, 318.262216
4, 7, 406.093465
6, 3, 324.741445
5, 8, 327.903319
5, 3, 383.844553
6, 1, 349.012162
5, 4, 391.369333
6, 8, 307.698507
6, 2, 391.335315
7, 2, 323.849145
6, 9, 324.346495
6, 5, 327.321129
7, 3, 331.340271
7, 1, 338.967765
6, 4, 339.700973
6, 6, 342.424679
6, 7, 343.606241
7, 4, 309.271274
7, 6, 311.542057
7, 5, 315.985807
7, 7, 307.016585
7, 9, 309.557617
7, 8, 312.174191
8, 5, 312.332864
8, 4, 317.937847
8, 6, 318.083011
8, 3, 319.634241
8, 2, 321.280951
8, 1, 322.151728
8, 7, 321.471247
