1, 3, 303.484430
1, 5, 305.601605
1, 7, 306.389321
1, 2, 310.227034
1, 6, 312.738328
1, 8, 312.958604
1, 4, 317.616634
1, 1, 317.661343
2, 7, 309.556921
2, 8, 314.125056
2, 6, 314.135974
1, 9, 317.502917
2, 5, 322.297316
2, 4, 323.070194
2, 3, 349.781660
2, 1, 357.584978
2, 2, 357.640338
4, 2, 313.207695
4, 3, 318.497172
3, 3, 320.622612
4, 6, 320.970386
3, 6, 324.074942
3, 2, 325.160356
4, 4, 326.434590
4, 5, 334.210692
2, 9, 336.091692
3, 7, 346.889638
3, 8, 346.907403
3, 5, 352.533319
3, 4, 355.616703
4, 1, 373.814968
3, 1, 395.127185
5, 1, 349.124692
4, 8, 358.139391
4, 9, 366.770986
5, 5, 342.384216
5, 6, 343.427123
4, 7, 384.144459
5, 2, 348.147438
5, 7, 317.528555
6, 3, 321.480312
5, 8, 324.540331
5, 3, 369.502800
5, 4, 374.201197
6, 1, 340.389495
6, 2, 374.589263
6, 8, 307.218457
7, 2, 320.957336
6, 5, 321.306812
6, 9, 321.559333
7, 3, 326.778602
6, 4, 331.569072
7, 1, 333.152124
6, 6, 334.427791
6, 7, 336.870930
7, 4, 308.649138
7, 6, 309.967427
7, 5, 314.211753
7, 7, 306.053510
7, 9, 308.061582
7, 8, 309.508786
8, 5, 310.642773
8, 6, 313.088948
8, 4, 314.518776
8, 3, 314.626345
8, 2, 316.296090
8, 7, 316.537744
8, 1, 318.076032
